;timestamp;value;stationId
0;2024-10-28T10:56:00+01:00;666.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
1;2024-10-28T10:57:00+01:00;667.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
2;2024-10-28T10:58:00+01:00;668.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
3;2024-10-28T10:59:00+01:00;669.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
4;2024-10-28T11:00:00+01:00;669.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
5;2024-10-28T11:01:00+01:00;669.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
6;2024-10-28T11:02:00+01:00;671.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
7;2024-10-28T11:03:00+01:00;671.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
8;2024-10-28T11:04:00+01:00;672.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
9;2024-10-28T11:05:00+01:00;672.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
10;2024-10-28T11:06:00+01:00;673.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
11;2024-10-28T11:07:00+01:00;674.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
12;2024-10-28T11:08:00+01:00;675.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
13;2024-10-28T11:09:00+01:00;676.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
14;2024-10-28T11:10:00+01:00;676.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
15;2024-10-28T11:11:00+01:00;677.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
16;2024-10-28T11:12:00+01:00;677.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
17;2024-10-28T11:13:00+01:00;678.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
18;2024-10-28T11:14:00+01:00;678.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
19;2024-10-28T11:15:00+01:00;680.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
20;2024-10-28T11:16:00+01:00;680.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
21;2024-10-28T11:17:00+01:00;681.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
22;2024-10-28T11:18:00+01:00;680.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
23;2024-10-28T11:19:00+01:00;682.0;b3d88ca6-ea13-4540-a623-c02e43800a3b
