;timestamp;value;stationId
0;2024-10-28T10:56:00+01:00;639.0;1b51e55e-088a-44c3-a633-b1bee44422d7
1;2024-10-28T10:57:00+01:00;640.0;1b51e55e-088a-44c3-a633-b1bee44422d7
2;2024-10-28T10:58:00+01:00;640.0;1b51e55e-088a-44c3-a633-b1bee44422d7
3;2024-10-28T10:59:00+01:00;642.0;1b51e55e-088a-44c3-a633-b1bee44422d7
4;2024-10-28T11:00:00+01:00;643.0;1b51e55e-088a-44c3-a633-b1bee44422d7
5;2024-10-28T11:01:00+01:00;644.0;1b51e55e-088a-44c3-a633-b1bee44422d7
6;2024-10-28T11:02:00+01:00;645.0;1b51e55e-088a-44c3-a633-b1bee44422d7
7;2024-10-28T11:03:00+01:00;646.0;1b51e55e-088a-44c3-a633-b1bee44422d7
8;2024-10-28T11:04:00+01:00;647.0;1b51e55e-088a-44c3-a633-b1bee44422d7
9;2024-10-28T11:05:00+01:00;649.0;1b51e55e-088a-44c3-a633-b1bee44422d7
10;2024-10-28T11:06:00+01:00;650.0;1b51e55e-088a-44c3-a633-b1bee44422d7
11;2024-10-28T11:07:00+01:00;650.0;1b51e55e-088a-44c3-a633-b1bee44422d7
12;2024-10-28T11:08:00+01:00;651.0;1b51e55e-088a-44c3-a633-b1bee44422d7
13;2024-10-28T11:09:00+01:00;653.0;1b51e55e-088a-44c3-a633-b1bee44422d7
14;2024-10-28T11:10:00+01:00;654.0;1b51e55e-088a-44c3-a633-b1bee44422d7
15;2024-10-28T11:11:00+01:00;655.0;1b51e55e-088a-44c3-a633-b1bee44422d7
16;2024-10-28T11:12:00+01:00;656.0;1b51e55e-088a-44c3-a633-b1bee44422d7
17;2024-10-28T11:13:00+01:00;657.0;1b51e55e-088a-44c3-a633-b1bee44422d7
18;2024-10-28T11:14:00+01:00;657.0;1b51e55e-088a-44c3-a633-b1bee44422d7
19;2024-10-28T11:15:00+01:00;658.0;1b51e55e-088a-44c3-a633-b1bee44422d7
20;2024-10-28T11:16:00+01:00;660.0;1b51e55e-088a-44c3-a633-b1bee44422d7
21;2024-10-28T11:17:00+01:00;660.0;1b51e55e-088a-44c3-a633-b1bee44422d7
22;2024-10-28T11:18:00+01:00;661.0;1b51e55e-088a-44c3-a633-b1bee44422d7
23;2024-10-28T11:19:00+01:00;662.0;1b51e55e-088a-44c3-a633-b1bee44422d7
24;2024-10-28T11:20:00+01:00;664.0;1b51e55e-088a-44c3-a633-b1bee44422d7
25;2024-10-28T11:21:00+01:00;664.0;1b51e55e-088a-44c3-a633-b1bee44422d7
26;2024-10-28T11:22:00+01:00;665.0;1b51e55e-088a-44c3-a633-b1bee44422d7
27;2024-10-28T11:23:00+01:00;667.0;1b51e55e-088a-44c3-a633-b1bee44422d7
28;2024-10-28T11:24:00+01:00;667.0;1b51e55e-088a-44c3-a633-b1bee44422d7
29;2024-10-28T11:25:00+01:00;668.0;1b51e55e-088a-44c3-a633-b1bee44422d7
30;2024-10-28T11:26:00+01:00;670.0;1b51e55e-088a-44c3-a633-b1bee44422d7
31;2024-10-28T11:27:00+01:00;671.0;1b51e55e-088a-44c3-a633-b1bee44422d7
32;2024-10-28T11:28:00+01:00;672.0;1b51e55e-088a-44c3-a633-b1bee44422d7
33;2024-10-28T11:29:00+01:00;673.0;1b51e55e-088a-44c3-a633-b1bee44422d7
34;2024-10-28T11:30:00+01:00;673.0;1b51e55e-088a-44c3-a633-b1bee44422d7
35;2024-10-28T11:31:00+01:00;675.0;1b51e55e-088a-44c3-a633-b1bee44422d7
36;2024-10-28T11:32:00+01:00;675.0;1b51e55e-088a-44c3-a633-b1bee44422d7
37;2024-10-28T11:33:00+01:00;675.0;1b51e55e-088a-44c3-a633-b1bee44422d7
38;2024-10-28T11:34:00+01:00;677.0;1b51e55e-088a-44c3-a633-b1bee44422d7
39;2024-10-28T11:35:00+01:00;679.0;1b51e55e-088a-44c3-a633-b1bee44422d7
40;2024-10-28T11:36:00+01:00;679.0;1b51e55e-088a-44c3-a633-b1bee44422d7
41;2024-10-28T11:37:00+01:00;679.0;1b51e55e-088a-44c3-a633-b1bee44422d7
42;2024-10-28T11:38:00+01:00;680.0;1b51e55e-088a-44c3-a633-b1bee44422d7
43;2024-10-28T11:39:00+01:00;681.0;1b51e55e-088a-44c3-a633-b1bee44422d7
44;2024-10-28T11:40:00+01:00;682.0;1b51e55e-088a-44c3-a633-b1bee44422d7
45;2024-10-28T11:41:00+01:00;684.0;1b51e55e-088a-44c3-a633-b1bee44422d7
46;2024-10-28T11:42:00+01:00;684.0;1b51e55e-088a-44c3-a633-b1bee44422d7
47;2024-10-28T11:43:00+01:00;685.0;1b51e55e-088a-44c3-a633-b1bee44422d7
48;2024-10-28T11:44:00+01:00;687.0;1b51e55e-088a-44c3-a633-b1bee44422d7
49;2024-10-28T11:45:00+01:00;689.0;1b51e55e-088a-44c3-a633-b1bee44422d7
50;2024-10-28T11:46:00+01:00;690.0;1b51e55e-088a-44c3-a633-b1bee44422d7
51;2024-10-28T11:47:00+01:00;690.0;1b51e55e-088a-44c3-a633-b1bee44422d7
52;2024-10-28T11:48:00+01:00;691.0;1b51e55e-088a-44c3-a633-b1bee44422d7
53;2024-10-28T11:49:00+01:00;692.0;1b51e55e-088a-44c3-a633-b1bee44422d7
54;2024-10-28T11:50:00+01:00;692.0;1b51e55e-088a-44c3-a633-b1bee44422d7
55;2024-10-28T11:51:00+01:00;693.0;1b51e55e-088a-44c3-a633-b1bee44422d7
56;2024-10-28T11:52:00+01:00;694.0;1b51e55e-088a-44c3-a633-b1bee44422d7
57;2024-10-28T11:53:00+01:00;695.0;1b51e55e-088a-44c3-a633-b1bee44422d7
58;2024-10-28T11:54:00+01:00;694.0;1b51e55e-088a-44c3-a633-b1bee44422d7
59;2024-10-28T11:55:00+01:00;694.0;1b51e55e-088a-44c3-a633-b1bee44422d7
60;2024-10-28T11:56:00+01:00;695.0;1b51e55e-088a-44c3-a633-b1bee44422d7
61;2024-10-28T11:57:00+01:00;696.0;1b51e55e-088a-44c3-a633-b1bee44422d7
62;2024-10-28T11:58:00+01:00;697.0;1b51e55e-088a-44c3-a633-b1bee44422d7
63;2024-10-28T11:59:00+01:00;698.0;1b51e55e-088a-44c3-a633-b1bee44422d7
64;2024-10-28T12:00:00+01:00;698.0;1b51e55e-088a-44c3-a633-b1bee44422d7
65;2024-10-28T12:01:00+01:00;698.0;1b51e55e-088a-44c3-a633-b1bee44422d7
66;2024-10-28T12:02:00+01:00;699.0;1b51e55e-088a-44c3-a633-b1bee44422d7
67;2024-10-28T12:03:00+01:00;699.0;1b51e55e-088a-44c3-a633-b1bee44422d7
68;2024-10-28T12:04:00+01:00;701.0;1b51e55e-088a-44c3-a633-b1bee44422d7
69;2024-10-28T12:05:00+01:00;701.0;1b51e55e-088a-44c3-a633-b1bee44422d7
70;2024-10-28T12:06:00+01:00;702.0;1b51e55e-088a-44c3-a633-b1bee44422d7
71;2024-10-28T12:07:00+01:00;702.0;1b51e55e-088a-44c3-a633-b1bee44422d7
72;2024-10-28T12:08:00+01:00;702.0;1b51e55e-088a-44c3-a633-b1bee44422d7
73;2024-10-28T12:09:00+01:00;703.0;1b51e55e-088a-44c3-a633-b1bee44422d7
74;2024-10-28T12:10:00+01:00;703.0;1b51e55e-088a-44c3-a633-b1bee44422d7
75;2024-10-28T12:11:00+01:00;705.0;1b51e55e-088a-44c3-a633-b1bee44422d7
76;2024-10-28T12:12:00+01:00;706.0;1b51e55e-088a-44c3-a633-b1bee44422d7
77;2024-10-28T12:13:00+01:00;706.0;1b51e55e-088a-44c3-a633-b1bee44422d7
78;2024-10-28T12:14:00+01:00;706.0;1b51e55e-088a-44c3-a633-b1bee44422d7
79;2024-10-28T12:15:00+01:00;707.0;1b51e55e-088a-44c3-a633-b1bee44422d7
80;2024-10-28T12:16:00+01:00;707.0;1b51e55e-088a-44c3-a633-b1bee44422d7
81;2024-10-28T12:17:00+01:00;708.0;1b51e55e-088a-44c3-a633-b1bee44422d7
82;2024-10-28T12:18:00+01:00;708.0;1b51e55e-088a-44c3-a633-b1bee44422d7
83;2024-10-28T12:19:00+01:00;708.0;1b51e55e-088a-44c3-a633-b1bee44422d7
84;2024-10-28T12:20:00+01:00;710.0;1b51e55e-088a-44c3-a633-b1bee44422d7
85;2024-10-28T12:21:00+01:00;710.0;1b51e55e-088a-44c3-a633-b1bee44422d7
86;2024-10-28T12:22:00+01:00;710.0;1b51e55e-088a-44c3-a633-b1bee44422d7
