;timestamp;value;stationId
0;2024-10-28T10:56:00+01:00;645.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
1;2024-10-28T10:57:00+01:00;648.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
2;2024-10-28T10:58:00+01:00;648.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
3;2024-10-28T10:59:00+01:00;650.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
4;2024-10-28T11:00:00+01:00;651.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
5;2024-10-28T11:01:00+01:00;651.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
6;2024-10-28T11:02:00+01:00;654.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
7;2024-10-28T11:03:00+01:00;654.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
8;2024-10-28T11:04:00+01:00;655.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
9;2024-10-28T11:05:00+01:00;656.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
10;2024-10-28T11:06:00+01:00;657.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
11;2024-10-28T11:07:00+01:00;658.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
12;2024-10-28T11:08:00+01:00;660.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
13;2024-10-28T11:09:00+01:00;659.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
14;2024-10-28T11:10:00+01:00;661.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
15;2024-10-28T11:11:00+01:00;662.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
16;2024-10-28T11:12:00+01:00;663.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
17;2024-10-28T11:13:00+01:00;664.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
18;2024-10-28T11:14:00+01:00;665.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
19;2024-10-28T11:15:00+01:00;666.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
20;2024-10-28T11:16:00+01:00;667.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
21;2024-10-28T11:17:00+01:00;668.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
22;2024-10-28T11:18:00+01:00;669.0;c9df61c4-2a0b-47bd-8b51-fef7f430e528
